"","X","plant","capacity","complete","generated_el","time","month","year","parent_company","op_time","area","area3","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five"
"9257",9257,"福杜光伏",3.5,3.5,0.129,368,4,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9258",9258,"福杜光伏",3.5,3.5,0.061,173,2,20,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9259",9259,"福杜光伏",3.5,2.4,0.05,144,2,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9260",9260,"福杜光伏",3.5,3.7,0.21,599,6,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9261",9261,"福杜光伏",3.5,3,0.37,1058,11,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9262",9262,"福杜光伏",3.5,2.7,0.34,971,10,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9263",9263,"福杜光伏",3.5,3.3,0.403,1151.949,12,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9264",9264,"福杜光伏",3.5,2.5,0.375,2644.317,12,18,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9265",9265,"福杜光伏",3.5,4.3,0.093,267,3,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9266",9266,"福杜光伏",3.5,2.5,0.025,72,1,20,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9267",9267,"福杜光伏",3.5,2.6,0.026,75,1,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9268",9268,"福杜光伏",3.5,4.4,0.173,493,5,19,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9269",9269,"福杜光伏",1.36,1.1,0.039,285.324,11,17,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9270",9270,"福杜光伏",3.5,4.5,0.181,517.944,5,20,"潞安集团",2017,"晋城市泽州县","jincheng","fuduguangfu",0,0,1,0,"0"
"9271",9271,"福风岭风电场",9.9,19.6,0.196,198.081,1,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9272",9272,"福风岭风电场",9.9,10.1,1.142,1153.737,6,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9273",9273,"福风岭风电场",9.9,18,0.6,605.96,3,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9274",9274,"福风岭风电场",9.9,21.3,1.041,1051.616,5,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9275",9275,"福风岭风电场",9.9,14.8,1.501,1516.612,9,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9276",9276,"福风岭风电场",9.9,20.1,2.279,2302.114,12,16,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9277",9277,"福风岭风电场",9.9,22.4,0.42,424.343,2,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9278",9278,"福风岭风电场",9.9,11.8,1.353,1366.465,8,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9279",9279,"福风岭风电场",9.9,35.9,2.373,2396.809,12,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9280",9280,"福风岭风电场",9.9,35.3,0.663,670.096,2,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9281",9281,"福风岭风电场",9.9,12.5,1.626,1642.635,10,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9282",9282,"福风岭风电场",9.9,13.1,1.424,1438.442,6,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9283",9283,"福风岭风电场",9.9,31.1,0.311,313.872,1,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9284",9284,"福风岭风电场",9.9,7.4,1.498,1512.936,7,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9285",9285,"福风岭风电场",9.9,5,1.548,1563.67,8,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9286",9286,"福风岭风电场",9.9,24,1.113,1124.513,4,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9287",9287,"福风岭风电场",9.9,18,1.293,1306.363,5,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9288",9288,"福风岭风电场",9.9,21,0.874,882.361,3,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9289",9289,"福风岭风电场",9.9,22.3,1.771,1789.02,9,18,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9290",9290,"福风岭风电场",9.9,38.8,2.014,2034.165,11,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9291",9291,"福风岭风电场",9.9,9.2,1.235,1247.172,7,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9292",9292,"福风岭风电场",9.9,22.8,0.828,836.667,4,17,"华润集团",2013,"大同市阳高县","datong","fufenglingfengdianchang",1,0,0,0,"0"
"9293",9293,"福风岭风电场三期",3,5,0.105,350,2,20,"else",0,"大同市阳高县","datong","fufenglingfengdianchangsanqi",1,0,0,0,"0"
"9294",9294,"福风岭风电场三期",3,5.5,0.055,184,1,20,"else",0,"大同市阳高县","datong","fufenglingfengdianchangsanqi",1,0,0,0,"0"
"9295",9295,"福风岭风电场四期",6,19.7,0.33,2202,3,20,"else",0,"大同市阳高县","datong","fufenglingfengdianchangsiqi",1,0,0,0,"0"
"9296",9296,"福风岭风电场四期",6,6.6,0.133,222,2,20,"else",0,"大同市阳高县","datong","fufenglingfengdianchangsiqi",1,0,0,0,"0"
"9297",9297,"福风岭风电场四期",6,6.7,0.067,112,1,20,"else",0,"大同市阳高县","datong","fufenglingfengdianchangsiqi",1,0,0,0,"0"
"9298",9298,"科新光伏",10,0,0,0.254,9,17,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9299",9299,"科新光伏",10,0.9,0.009,9.196,10,17,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9300",9300,"科新光伏",10,4.8,0.098,97.781,12,17,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9301",9301,"科新光伏",10,3.6,0.079,79.083,2,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9302",9302,"科新光伏",10,6.6,0.264,263.896,5,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9303",9303,"科新光伏",10,4.1,0.05,49.971,11,17,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9304",9304,"科新光伏",10,4.3,0.043,43.295,1,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9305",9305,"科新光伏",10,5.1,0.377,377.348,7,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9306",9306,"科新光伏",10,5.3,0.43,430.43,8,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9307",9307,"科新光伏",10,0.6,0.036,36,2,20,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9308",9308,"科新光伏",10,5.9,0.139,138.578,3,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9309",9309,"科新光伏",10,5.6,0.499,499,9,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9310",9310,"科新光伏",10,3.4,0.079,79,2,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9311",9311,"科新光伏",10,7.2,0.268,268,5,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9312",9312,"科新光伏",10,5.8,0.443,443,8,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9313",9313,"科新光伏",10,2.6,0.615,614.67,12,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9314",9314,"科新光伏",10,6.2,0.542,541.57,10,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9315",9315,"科新光伏",10,4.8,0.589,589.12,11,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9316",9316,"科新光伏",10,4.9,0.48,479.92,9,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9317",9317,"科新光伏",10,5.8,0.196,196,4,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9318",9318,"科新光伏",10,5.7,0.385,385,7,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9319",9319,"科新光伏",10,5.2,0.64,639.902,12,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9320",9320,"科新光伏",10,7.8,0.348,348.425,6,20,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9321",9321,"科新光伏",10,7.7,0.271,270.585,5,20,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9322",9322,"科新光伏",10,3,0.03,30,1,20,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9323",9323,"科新光伏",10,4.1,0.588,588,11,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9324",9324,"科新光伏",10,4.8,0.546,547,10,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9325",9325,"科新光伏",10,6,0.328,328,6,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9326",9326,"科新光伏",10,7.9,0.115,115,3,20,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9327",9327,"科新光伏",10,7.9,0.194,193.952,4,20,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9328",9328,"科新光伏",10,5.9,0.138,138,3,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9329",9329,"科新光伏",10,5.9,0.197,197.431,4,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9330",9330,"科新光伏",10,6.2,0.326,326.109,6,18,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9331",9331,"科新光伏",10,4.5,0.045,45,1,19,"else",2017,"朔州市朔城区","shuozhou","kexinguangfu",0,0,1,0,"0"
"9332",9332,"科电光伏",5,5.8,0.407,813.375,12,16,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9333",9333,"科电光伏",5,7,0.754,1508.22,11,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9334",9334,"科电光伏",5,8.2,0.349,697.8,5,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9335",9335,"科电光伏",5,5.8,0.058,115.2,1,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9336",9336,"科电光伏",5,6,0.814,1627.746,12,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9337",9337,"科电光伏",5,7.2,0.421,842.4,6,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9338",9338,"科电光伏",5,7.9,0.203,407,3,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9339",9339,"科电光伏",5,6.7,0.125,249.4,2,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9340",9340,"科电光伏",5,7.4,0.627,1254.366,9,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9341",9341,"科电光伏",5,6,0.06,120.226,1,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9342",9342,"科电光伏",5,6.3,0.266,533,4,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9343",9343,"科电光伏",5,6.1,0.482,964,7,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9344",9344,"科电光伏",5,7.5,0.271,542.676,4,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9345",9345,"科电光伏",5,6.8,0.34,679.632,5,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9346",9346,"科电光伏",5,6.5,0.125,250.146,2,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9347",9347,"科电光伏",5,6.5,0.475,950.356,7,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9348",9348,"科电光伏",5,7,0.41,820.262,6,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9349",9349,"科电光伏",5,6.5,0.54,1080.42,8,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9350",9350,"科电光伏",5,6.4,0.14,281,3,20,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9351",9351,"科电光伏",5,7.2,0.282,563.255,5,20,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9352",9352,"科电光伏",5,5.2,0.785,1570.1,12,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9353",9353,"科电光伏",5,7.1,0.553,1106.4,8,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9354",9354,"科电光伏",5,7.4,0.676,1351.21,10,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9355",9355,"科电光伏",5,8.4,0.192,384,3,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9356",9356,"科电光伏",5,5.7,0.684,1368.956,10,17,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9357",9357,"科电光伏",5,6.6,0.477,953,7,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9358",9358,"科电光伏",5,5.5,0.787,1574.055,12,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9359",9359,"科电光伏",5,5.2,0.732,1464,11,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9360",9360,"科电光伏",5,4.7,0.047,95,1,20,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9361",9361,"科电光伏",5,6.6,0.614,1227,9,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9362",9362,"科电光伏",5,6.9,0.411,821,6,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9363",9363,"科电光伏",5,6.4,0.346,691.775,6,20,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9364",9364,"科电光伏",5,7,0.21,420,4,20,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9365",9365,"科电光伏",5,7.4,0.266,531,4,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9366",9366,"科电光伏",5,5.8,0.108,217,2,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9367",9367,"科电光伏",5,5,0.05,101,1,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9368",9368,"科电光伏",5,5.8,0.733,1466.99,11,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9369",9369,"科电光伏",5,7.6,0.342,683,5,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9370",9370,"科电光伏",5,6.6,0.68,1360,10,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9371",9371,"科电光伏",5,6.2,0.602,1203.55,9,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9372",9372,"科电光伏",5,3,0.078,156,2,20,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9373",9373,"科电光伏",5,7.1,0.548,1096,8,19,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9374",9374,"科电光伏",5,7.2,0.197,393.54,3,18,"else",2016,"晋中市寿阳县","jinzhong","kedianguangfu",0,0,1,0,"0"
"9375",9375,"程家塔光伏",3,3.6,0.13,649,4,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9376",9376,"程家塔光伏",3,2.8,0.028,139,1,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9377",9377,"程家塔光伏",3,5.1,0.121,403,3,20,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9378",9378,"程家塔光伏",3,1.3,0.013,44.977,12,18,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9379",9379,"程家塔光伏",3,4.1,0.294,1333,8,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9380",9380,"程家塔光伏",3,2.3,0.05,252,2,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9381",9381,"程家塔光伏",3,3.6,0.439,1507.066,12,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9382",9382,"程家塔光伏",3,3.9,0.069,232,2,20,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9383",9383,"程家塔光伏",3,4.1,0.171,855,5,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9384",9384,"程家塔光伏",3,4,0.334,1466,9,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9385",9385,"程家塔光伏",3,4.2,0.213,1064,6,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9386",9386,"程家塔光伏",3,5.2,0.228,760.284,5,20,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9387",9387,"程家塔光伏",3,4.4,0.272,906.023,6,20,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9388",9388,"程家塔光伏",3,4.3,0.093,468,3,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9389",9389,"程家塔光伏",3,5.5,0.176,586.649,4,20,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9390",9390,"程家塔光伏",3,4,0.253,1198,7,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9391",9391,"程家塔光伏",3,2.9,0.404,1699,11,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9392",9392,"程家塔光伏",3,3,0.03,101,1,20,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9393",9393,"程家塔光伏",3,4.1,0.374,1602,10,19,"国家电投集团公司",2018,"吕梁市临县","luliang","chengjiataguangfu",0,0,1,0,"1"
"9394",9394,"穆家庄风电场",10,22.8,0.676,675.6,4,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9395",9395,"穆家庄风电场",10,9.1,1.221,1220.644,9,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9396",9396,"穆家庄风电场",10,15.1,0.265,265.4,2,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9397",9397,"穆家庄风电场",10,21.2,0.888,888.1,5,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9398",9398,"穆家庄风电场",10,28.2,1.588,1587.99,11,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9399",9399,"穆家庄风电场",10,10.1,0.989,989,6,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9400",9400,"穆家庄风电场",6.75,0,0.056,82.222,12,16,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9401",9401,"穆家庄风电场",10,8.5,1.306,1306.1,10,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9402",9402,"穆家庄风电场",10,16,0.814,814,4,19,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9403",9403,"穆家庄风电场",10,23.1,0.776,775.894,4,20,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9404",9404,"穆家庄风电场",10,16.9,1.096,1096.17,5,18,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9405",9405,"穆家庄风电场",10,24.9,1.967,1967.498,12,19,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9406",9406,"穆家庄风电场",10,21.9,1.775,1774.51,10,18,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9407",9407,"穆家庄风电场",10,4.9,1.361,1361.32,8,18,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9408",9408,"穆家庄风电场",10,6.7,1.414,1414,9,19,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9409",9409,"穆家庄风电场",10,7.5,1.064,1064.4,7,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9410",9410,"穆家庄风电场",10,11.4,0.114,114.1,1,17,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
"9411",9411,"穆家庄风电场",10,10.7,1.13,1130.206,6,20,"国家电投集团公司",2017,"晋中市介休市","jinzhong","mujiazhuangfengdianchang",1,0,0,0,"1"
