"","area3","year","GDP","GDP per capita","GDPperMonth","X.1","X","month","capacity","complete","generated_el","time","parent_company","op_time","area","plant_1","wind","Hydro","photovoltaic","Fossil.fuel","big_five","yearmonth","bf_covid","type_of_p","af_covid","new_case","on_covid","efficiency"
"8786","xinzhou",17,8744923,27665,728743.5833,1698,1698,7,4.8,430,0.386,857.111,"else",0,"忻州市代县","yanmenguanfengdianchang",1,0,0,0,0,"Jul 2017",1,"wind",0,0,0,0.124421296296296
"8787","xinzhou",17,8744923,27665,728743.5833,242,242,1,4.8,1000,0.1,207.917,"国家能源集团",2014,"忻州市定襄县","jinfengfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,0,0.289351851851852
"8788","xinzhou",17,8744923,27665,728743.5833,2334,2334,10,5,460,0.633,1265.924,"中核集团",2015,"忻州市忻府区","caozhangguangfu",0,0,1,0,0,"Oct 2017",1,"photovoltaic",0,0,0,0.127777777777778
"8789","xinzhou",17,8744923,27665,728743.5833,2659,2659,11,4.8,1380,0.87,1811.673,"else",0,"忻州市神池县","aitefengdianchang",1,0,0,0,0,"Nov 2017",1,"wind",0,0,0,0.399305555555556
"8790","xinzhou",17,8744923,27665,728743.5833,2526,2526,11,9.9,3380,2.013,2033.479,"else",0,"忻州市原平市","duanjiabaofengdianchang",1,0,0,0,0,"Nov 2017",1,"wind",0,0,0,0.474186307519641
"8791","xinzhou",17,8744923,27665,728743.5833,704,704,3,4.95,460,0.154,311.111,"国家能源集团",2012,"忻州市静乐县","suopofengdianchang",1,0,0,0,1,"Mar 2017",1,"wind",0,0,0,0.129068462401796
"8792","xinzhou",17,8744923,27665,728743.5833,1664,1664,7,9.9,620,0.746,753.131,"else",0,"忻州市偏关县","heijiazhuangfengdianchang",1,0,0,0,0,"Jul 2017",1,"wind",0,0,0,0.0869809203142536
"8793","xinzhou",17,8744923,27665,728743.5833,2274,2274,10,9.9,1040,1.418,1432.444,"else",0,"忻州市忻府区","wujiashanfengdianchang",1,0,0,0,0,"Oct 2017",1,"wind",0,0,0,0.145903479236813
"8794","xinzhou",17,8744923,27665,728743.5833,2234,2234,10,29.85,2970,3.706,1241.456,"国电集团公司",2012,"忻州市静乐县","nanhuashanfengdianchang",1,0,0,0,1,"Oct 2017",1,"wind",0,0,0,0.138190954773869
"8795","xinzhou",17,8744923,27665,728743.5833,941,941,4,97,0,9.165,944.887,"中国华电集团",0,"忻州市忻府区","guangyuyiqi",0,0,0,1,1,"Apr 2017",1,"fossil-fuel",0,0,0,0
"8796","xinzhou",17,8744923,27665,728743.5833,2600,2600,11,70,34240,32.116,4587.959,"神华集团",0,"忻州市河曲县","louziyingdianchang",0,0,0,1,1,"Nov 2017",1,"fossil-fuel",0,0,0,0.67936507936508
"8797","xinzhou",17,8744923,27665,728743.5833,1642,1642,7,240,138900,70.565,2940.208,"神华集团",0,"忻州市河曲县","hequdianchang",0,0,0,1,1,"Jul 2017",1,"fossil-fuel",0,0,0,0.803819444444445
"8798","xinzhou",17,8744923,27665,728743.5833,252,252,1,15,2240,0.224,149.2,"国家能源集团",2014,"忻州市静乐县","shuangjingfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,0,0.207407407407407
"8799","xinzhou",17,8744923,27665,728743.5833,1453,1453,6,4.95,500,0.472,953.939,"else",0,"忻州市神池县","huanghuamufengdianchang",1,0,0,0,0,"Jun 2017",1,"wind",0,0,0,0.140291806958474
"8800","xinzhou",17,8744923,27665,728743.5833,2037,2037,9,4.8,470,0.567,1182.213,"大唐集团公司",2016,"忻州市代县","gouzhangfengdianchang",1,0,0,0,1,"Sep 2017",1,"wind",0,0,0,0.13599537037037
"8801","xinzhou",17,8744923,27665,728743.5833,718,718,3,4.95,1030,0.307,620.404,"else",0,"忻州市神池县","elingfengdianchang",1,0,0,0,0,"Mar 2017",1,"wind",0,0,0,0.289001122334456
"8802","xinzhou",17,8744923,27665,728743.5833,2663,2663,11,4.95,1650,0.831,1678.503,"else",0,"忻州市神池县","huanghuamufengdianchang",1,0,0,0,0,"Nov 2017",1,"wind",0,0,0,0.462962962962963
"8803","xinzhou",17,8744923,27665,728743.5833,1527,1527,7,4.8,730,0.741,1543.542,"国家能源集团",2014,"忻州市定襄县","jinfengfengdianchang",1,0,0,0,1,"Jul 2017",1,"wind",0,0,0,0.211226851851852
"8804","xinzhou",17,8744923,27665,728743.5833,557,557,2,4.8,900,0.117,243.542,"大唐集团公司",2016,"忻州市代县","gouzhangfengdianchang",1,0,0,0,1,"Feb 2017",1,"wind",0,0,0,0.260416666666667
"8805","xinzhou",17,8744923,27665,728743.5833,2613,2613,11,4.8,1590,0.774,1612.056,"大唐集团公司",2016,"忻州市代县","gouzhangfengdianchang",1,0,0,0,1,"Nov 2017",1,"wind",0,0,0,0.460069444444444
"8806","xinzhou",17,8744923,27665,728743.5833,1250,1250,5,4.95,540,0.054,109.899,"国电集团公司",2017,"忻州市偏关县","yinzijufengdianchang",1,0,0,0,1,"May 2017",1,"wind",0,0,0,0.151515151515152
"8807","xinzhou",17,8744923,27665,728743.5833,2329,2329,10,4.8,470,0.615,1280.694,"大唐集团公司",2016,"忻州市代县","gouzhangfengdianchang",1,0,0,0,1,"Oct 2017",1,"wind",0,0,0,0.13599537037037
"8808","xinzhou",17,8744923,27665,728743.5833,1397,1397,6,9.9,900,1.01,1020.303,"else",0,"忻州市忻府区","wujiashanfengdianchang",1,0,0,0,0,"Jun 2017",1,"wind",0,0,0,0.126262626262626
"8809","xinzhou",17,8744923,27665,728743.5833,2952,2952,12,2,170,0.171,855.125,"华能集团公司",2017,"忻州市偏关县","yanyangguangfu",0,0,1,0,1,"Dec 2017",1,"photovoltaic",0,0,0,0.118055555555556
"8810","xinzhou",17,8744923,27665,728743.5833,2485,2485,11,9.9,3060,1.537,1552.959,"国电集团公司",2012,"忻州市定襄县","beishanfengdianchang",1,0,0,0,1,"Nov 2017",1,"wind",0,0,0,0.429292929292929
"8811","xinzhou",17,8744923,27665,728743.5833,589,589,2,9.9,1330,0.275,277.677,"else",0,"忻州市繁峙县","hanzhuangfengdianchang",1,0,0,0,0,"Feb 2017",1,"wind",0,0,0,0.18658810325477
"8812","xinzhou",17,8744923,27665,728743.5833,2492,2492,11,12,3920,2.121,1767.818,"华润集团",2015,"忻州市原平县","zhuofenglingfengdianchang",1,0,0,0,0,"Nov 2017",1,"wind",0,0,0,0.453703703703704
"8813","xinzhou",17,8744923,27665,728743.5833,2727,2727,12,5,420,0.132,263.554,"else",2017,"忻州市忻府区","guangxinguangfu",0,0,1,0,0,"Dec 2017",1,"photovoltaic",0,0,0,0.116666666666667
"8814","xinzhou",17,8744923,27665,728743.5833,1533,1533,7,12,950,1.295,1079,"华润集团",2015,"忻州市原平县","zhuofenglingfengdianchang",1,0,0,0,0,"Jul 2017",1,"wind",0,0,0,0.109953703703704
"8815","xinzhou",17,8744923,27665,728743.5833,1299,1299,6,12,1300,1.2,999.583,"华润集团",2015,"忻州市原平县","zhuofenglingfengdianchang",1,0,0,0,0,"Jun 2017",1,"wind",0,0,0,0.150462962962963
"8816","xinzhou",17,8744923,27665,728743.5833,702,702,3,9.9,1790,0.541,546.768,"else",0,"忻州市忻府区","wujiashanfengdianchang",1,0,0,0,0,"Mar 2017",1,"wind",0,0,0,0.251122334455668
"8817","xinzhou",17,8744923,27665,728743.5833,1168,1168,5,9.9,2100,1.089,1100.404,"else",0,"忻州市原平市","duanjiabaofengdianchang",1,0,0,0,0,"May 2017",1,"wind",0,0,0,0.294612794612795
"8818","xinzhou",17,8744923,27665,728743.5833,230,230,1,4.95,640,0.064,129.495,"else",0,"忻州市宁武县","xiejiapingfengdianchang",1,0,0,0,0,"Jan 2017",1,"wind",0,0,0,0.179573512906846
"8819","xinzhou",17,8744923,27665,728743.5833,454,454,2,4.8,1020,0.202,420.417,"国家能源集团",2014,"忻州市定襄县","jinfengfengdianchang",1,0,0,0,1,"Feb 2017",1,"wind",0,0,0,0.295138888888889
"8820","xinzhou",17,8744923,27665,728743.5833,559,559,2,9.75,1650,0.327,335.692,"大唐集团公司",0,"忻州市岢岚县","yanjiacunfengdianchang",1,0,0,0,0,"Feb 2017",1,"wind",0,0,0,0.235042735042735
"8821","xinzhou",17,8744923,27665,728743.5833,1735,1735,8,5,60,0.006,11.6,"else",2017,"忻州市忻府区","guangxinguangfu",0,0,1,0,0,"Aug 2017",1,"photovoltaic",0,0,0,0.0166666666666667
"8822","xinzhou",17,8744923,27665,728743.5833,1302,1302,6,15,1460,1.371,914.267,"国家能源集团",2014,"忻州市静乐县","shuangjingfengdianchang",1,0,0,0,1,"Jun 2017",1,"wind",0,0,0,0.135185185185185
"8823","xinzhou",17,8744923,27665,728743.5833,1689,1689,7,4.95,460,0.148,299.798,"国电集团公司",2017,"忻州市偏关县","yinzijufengdianchang",1,0,0,0,1,"Jul 2017",1,"wind",0,0,0,0.129068462401796
"8824","xinzhou",17,8744923,27665,728743.5833,1209,1209,5,9.9,1780,0.771,778.687,"else",0,"忻州市繁峙县","hanzhuangfengdianchang",1,0,0,0,0,"May 2017",1,"wind",0,0,0,0.249719416386083
"8825","xinzhou",17,8744923,27665,728743.5833,1807,1807,8,4.95,620,0.64,1293.333,"else",0,"忻州市神池县","elingfengdianchang",1,0,0,0,0,"Aug 2017",1,"wind",0,0,0,0.173961840628507
"8826","xinzhou",17,8744923,27665,728743.5833,211,211,1,14.85,2080,0.208,140,"华能集团公司",2011,"忻州市宁武县","dongmafangfengdianchang",1,0,0,0,1,"Jan 2017",1,"wind",0,0,0,0.19453797231575
"8827","xinzhou",17,8744923,27665,728743.5833,2921,2921,12,9.9,2680,1.691,1708.212,"else",0,"忻州市繁峙县","hanzhuangfengdianchang",1,0,0,0,0,"Dec 2017",1,"wind",0,0,0,0.375982042648709
"8828","xinzhou",17,8744923,27665,728743.5833,1730,1730,8,8.4,800,0.093,110.833,"国电集团公司",2017,"忻州市宁武县","yuzhuangfengdianchang",1,0,0,0,1,"Aug 2017",1,"wind",0,0,0,0.132275132275132
"8829","xinzhou",17,8744923,27665,728743.5833,1785,1785,8,9.9,910,1.182,1193.939,"else",0,"忻州市忻府区","wujiashanfengdianchang",1,0,0,0,0,"Aug 2017",1,"wind",0,0,0,0.127665544332211
"8830","xinzhou",17,8744923,27665,728743.5833,519,519,2,70,15700,3.541,505.9,"中国华电集团",0,"忻州市忻府区","guangyuerqi",0,0,0,1,1,"Feb 2017",1,"fossil-fuel",0,0,0,0.311507936507937
"8831","xinzhou",17,8744923,27665,728743.5833,2057,2057,9,14.95,1500,1.797,1202.084,"国电集团公司",2015,"忻州市定襄县","fengyuefengdianchang",1,0,0,0,1,"Sep 2017",1,"wind",0,0,0,0.139353400222965
"8832","xinzhou",17,8744923,27665,728743.5833,1357,1357,6,4.95,400,0.55,1111.919,"else",0,"忻州市神池县","elingfengdianchang",1,0,0,0,0,"Jun 2017",1,"wind",0,0,0,0.112233445566779
"8833","xinzhou",17,8744923,27665,728743.5833,763,763,3,9.9,1980,0.659,665.859,"else",0,"忻州市原平市","duanjiabaofengdianchang",1,0,0,0,0,"Mar 2017",1,"wind",0,0,0,0.277777777777778
"8834","xinzhou",17,8744923,27665,728743.5833,2906,2906,12,4.8,1570,1.213,2526.294,"else",0,"忻州市宁武县","pandaoliangfengdianchang",1,0,0,0,0,"Dec 2017",1,"wind",0,0,0,0.454282407407407
"8835","xinzhou",17,8744923,27665,728743.5833,548,548,2,9.9,2540,0.462,466.364,"else",0,"忻州市原平市","duanjiabaofengdianchang",1,0,0,0,0,"Feb 2017",1,"wind",0,0,0,0.356341189674523
"8836","xinzhou",17,8744923,27665,728743.5833,1358,1358,6,14.95,1510,1.389,928.963,"国电集团公司",2015,"忻州市定襄县","fengyuefengdianchang",1,0,0,0,1,"Jun 2017",1,"wind",0,0,0,0.140282422891119
"8837","xinzhou",17,8744923,27665,728743.5833,1089,1089,5,12,2330,1.069,891.083,"华润集团",2015,"忻州市原平县","zhuofenglingfengdianchang",1,0,0,0,0,"May 2017",1,"wind",0,0,0,0.269675925925926
"8838","xinzhou",17,8744923,27665,728743.5833,1626,1626,7,70,37040,18.521,2645.829,"神华集团",0,"忻州市河曲县","louziyingdianchang",0,0,0,1,1,"Jul 2017",1,"fossil-fuel",0,0,0,0.734920634920635
"8839","xinzhou",17,8744923,27665,728743.5833,678,678,3,4.8,930,0.31,646.667,"else",0,"忻州市宁武县","pandaoliangfengdianchang",1,0,0,0,0,"Mar 2017",1,"wind",0,0,0,0.269097222222222
"8840","xinzhou",17,8744923,27665,728743.5833,327,327,1,27,3820,0.382,141.519,"神华集团",0,"忻州市保德县","shendongdianchang",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,0,0.196502057613169
"8841","xinzhou",17,8744923,27665,728743.5833,2665,2665,11,9.9,1900,1.154,1166.153,"else",0,"忻州市偏关县","heijiazhuangfengdianchang",1,0,0,0,0,"Nov 2017",1,"wind",0,0,0,0.2665544332211
"8842","xinzhou",17,8744923,27665,728743.5833,315,315,1,70,0,0,0,"中国华电集团",0,"忻州市忻府区","guangyuerqi",0,0,0,1,1,"Jan 2017",1,"fossil-fuel",0,0,0,0
"8843","xinzhou",17,8744923,27665,728743.5833,316,316,1,97,34600,3.46,1281.407,"else",0,"忻州市","guangyudianchang",0,0,0,1,0,"Jan 2017",1,"fossil-fuel",0,0,0,0.495418098510882
"8844","xinzhou",17,8744923,27665,728743.5833,1855,1855,8,4.8,570,0.516,1074.375,"大唐集团公司",2016,"忻州市代县","gouzhangfengdianchang",1,0,0,0,1,"Aug 2017",1,"wind",0,0,0,0.164930555555556
"8845","xinzhou",17,8744923,27665,728743.5833,965,965,4,70,31010,7.345,1049.314,"神华集团",0,"忻州市河曲县","louziyingdianchang",0,0,0,1,1,"Apr 2017",1,"fossil-fuel",0,0,0,0.615277777777778
"8846","xinzhou",18,9891298,31209,824274.8333,3476,3476,2,4.8,1670,0.317,660.246,"else",0,"忻州市宁武县","xiangjiashanfengdianchang",1,0,0,0,0,"Feb 2018",1,"wind",0,0,0,0.483217592592593
"8847","xinzhou",18,9891298,31209,824274.8333,5310,5310,9,70,32450,29.869,4267.06,"中国华电集团",0,"忻州市忻府区","guangyuerqi",0,0,0,1,1,"Sep 2018",1,"fossil-fuel",0,0,0,0.643849206349206
"8848","xinzhou",18,9891298,31209,824274.8333,5704,5704,10,3,190,0.046,306.19,"江苏苏美达",2018,"忻州市宁武县","shuojingguangfu",0,0,1,0,0,"Oct 2018",1,"photovoltaic",0,0,0,0.087962962962963
"8849","xinzhou",18,9891298,31209,824274.8333,3883,3883,4,70,26320,12.37,1767.131,"中国华电集团",0,"忻州市忻府区","guangyuerqi",0,0,0,1,1,"Apr 2018",1,"fossil-fuel",0,0,0,0.522222222222222
"8850","xinzhou",18,9891298,31209,824274.8333,3231,3231,2,14.85,4310,0.851,572.952,"华能集团公司",2011,"忻州市宁武县","dongmafangfengdianchang",1,0,0,0,1,"Feb 2018",1,"wind",0,0,0,0.403105125327348
"8851","xinzhou",18,9891298,31209,824274.8333,4212,4212,5,132,37270,17.387,1317.214,"同煤集团",0,"忻州市原平市","xuangangdianchang",0,0,0,1,0,"May 2018",1,"fossil-fuel",0,0,0,0.392150673400673
"8852","xinzhou",18,9891298,31209,824274.8333,5118,5118,8,1,70,0.007,67.68,"else",2018,"忻州市五寨县","zhongshunguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.0972222222222222
"8853","xinzhou",18,9891298,31209,824274.8333,5866,5866,11,4.8,990,1.278,2662.77,"else",2015,"忻州市宁武县","ningwumotianling",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.286458333333333
"8854","xinzhou",18,9891298,31209,824274.8333,3741,3741,3,9.9,1570,0.59,595.973,"else",0,"忻州市繁峙县","hanzhuangfengdianchang",1,0,0,0,0,"Mar 2018",1,"wind",0,0,0,0.220258136924804
"8855","xinzhou",18,9891298,31209,824274.8333,4567,4567,6,132,61350,23.522,1781.958,"同煤集团",0,"忻州市原平市","xuangangdianchang",0,0,0,1,0,"Jun 2018",1,"fossil-fuel",0,0,0,0.645517676767677
"8856","xinzhou",18,9891298,31209,824274.8333,4272,4272,5,4.95,660,0.486,981.782,"else",0,"忻州市宁武县","xiejiapingfengdianchang",1,0,0,0,0,"May 2018",1,"wind",0,0,0,0.185185185185185
"8857","xinzhou",18,9891298,31209,824274.8333,6007,6007,11,3,130,0.059,390.81,"江苏苏美达",2018,"忻州市宁武县","shuojingguangfu",0,0,1,0,0,"Nov 2018",1,"photovoltaic",0,0,0,0.0601851851851852
"8858","xinzhou",18,9891298,31209,824274.8333,3719,3719,3,27,0,0,0,"神华集团",0,"忻州市保德县","shendongdianchang",0,0,0,1,1,"Mar 2018",1,"fossil-fuel",0,0,0,0
"8859","xinzhou",18,9891298,31209,824274.8333,3124,3124,1,2,130,0.013,64.755,"华能集团公司",2017,"忻州市偏关县","yanyangguangfu",0,0,1,0,1,"Jan 2018",1,"photovoltaic",0,0,0,0.0902777777777778
"8860","xinzhou",18,9891298,31209,824274.8333,5928,5928,11,15,2880,2.873,1915.16,"else",0,"忻州市静乐县","jingyueshuangjing",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.266666666666667
"8861","xinzhou",18,9891298,31209,824274.8333,3109,3109,1,240,103780,10.378,432.407,"神华集团",0,"忻州市河曲县","hequdianchang",0,0,0,1,1,"Jan 2018",1,"fossil-fuel",0,0,0,0.600578703703704
"8862","xinzhou",18,9891298,31209,824274.8333,5296,5296,9,4.95,1100,0.743,1501.55,"else",0,"忻州市神池县","elingfengdianchang",1,0,0,0,0,"Sep 2018",1,"wind",0,0,0,0.308641975308642
"8863","xinzhou",18,9891298,31209,824274.8333,3913,3913,4,70,30910,10.456,1493.713,"神华集团",0,"忻州市河曲县","louziyingdianchang",0,0,0,1,1,"Apr 2018",1,"fossil-fuel",0,0,0,0.613293650793651
"8864","xinzhou",18,9891298,31209,824274.8333,3448,3448,2,4.8,1580,0.301,627.644,"else",0,"忻州市宁武县","pandaoliangfengdianchang",1,0,0,0,0,"Feb 2018",1,"wind",0,0,0,0.457175925925926
"8865","xinzhou",18,9891298,31209,824274.8333,4523,4523,6,27,0,0,0,"神华集团",0,"忻州市保德县","shendongdianchang",0,0,0,1,1,"Jun 2018",1,"fossil-fuel",0,0,0,0
"8866","xinzhou",18,9891298,31209,824274.8333,3394,3394,2,9.9,2940,0.539,544.715,"else",0,"忻州市忻府区","wujiashanfengdianchang",1,0,0,0,0,"Feb 2018",1,"wind",0,0,0,0.412457912457912
"8867","xinzhou",18,9891298,31209,824274.8333,5289,5289,9,3,20,0.002,16.38,"else",2018,"忻州市保德县","yaogetaiguangfu",0,0,1,0,0,"Sep 2018",1,"photovoltaic",0,0,0,0.00925925925925926
"8868","xinzhou",18,9891298,31209,824274.8333,5491,5491,10,9.9,1310,1.283,1296.27,"华能集团公司",2012,"忻州市偏关县","pianguanheijiazhuang",0,0,0,1,1,"Oct 2018",1,"fossil-fuel",0,0,0,0.1837822671156
"8869","xinzhou",18,9891298,31209,824274.8333,4885,4885,8,3,220,0.044,355.51,"else",2019,"忻州市宁武县","yiwuguangfu",0,0,1,0,0,"Aug 2018",1,"photovoltaic",0,0,0,0.101851851851852
"8870","xinzhou",18,9891298,31209,824274.8333,6033,6033,11,29.85,5040,5.843,1957.46,"else",0,"忻州市神池县","shenchinanhuashan",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.234505862646566
"8871","xinzhou",18,9891298,31209,824274.8333,3254,3254,2,5,440,0.082,164.5,"else",2017,"忻州市忻府区","guangxinguangfu",0,0,1,0,0,"Feb 2018",1,"photovoltaic",0,0,0,0.122222222222222
"8872","xinzhou",18,9891298,31209,824274.8333,3176,3176,1,14.55,3830,0.383,263.258,"else",0,"忻州市神池县","bayeliangfengdianchang",1,0,0,0,0,"Jan 2018",1,"wind",0,0,0,0.365597556319206
"8873","xinzhou",18,9891298,31209,824274.8333,3541,3541,3,15,2680,1.108,738.67,"国家能源集团",2014,"忻州市静乐县","shuangjingfengdianchang",1,0,0,0,1,"Mar 2018",1,"wind",0,0,0,0.248148148148148
"8874","xinzhou",18,9891298,31209,824274.8333,6117,6117,12,9.9,3310,2.628,2654.118,"华能集团公司",2011,"忻州市原平市","yuanpingduanjiabao",0,0,0,1,1,"Dec 2018",1,"fossil-fuel",0,0,0,0.464365881032548
"8875","xinzhou",18,9891298,31209,824274.8333,4338,4338,6,29.85,2960,3.761,1260.099,"国电集团公司",2012,"忻州市静乐县","nanhuashanfengdianchang",1,0,0,0,1,"Jun 2018",1,"wind",0,0,0,0.137725665363856
"8876","xinzhou",18,9891298,31209,824274.8333,5297,5297,9,14.95,2810,2.313,1547.29,"国电集团公司",2015,"忻州市定襄县","fengyuefengdianchang",1,0,0,0,1,"Sep 2018",1,"wind",0,0,0,0.261055369751022
"8877","xinzhou",18,9891298,31209,824274.8333,3275,3275,2,15,4380,0.84,559.982,"国家能源集团",2014,"忻州市静乐县","shuangjingfengdianchang",1,0,0,0,1,"Feb 2018",1,"wind",0,0,0,0.405555555555556
"8878","xinzhou",18,9891298,31209,824274.8333,3395,3395,2,9.9,3430,0.651,657.259,"else",0,"忻州市原平市","duanjiabaofengdianchang",1,0,0,0,0,"Feb 2018",1,"wind",0,0,0,0.481200897867565
"8879","xinzhou",18,9891298,31209,824274.8333,3184,3184,1,10,140,0.014,14.41,"航天机电",2017,"忻州市忻府区","hangxinguangfu",0,0,1,0,0,"Jan 2018",1,"photovoltaic",0,0,0,0.0194444444444444
"8880","xinzhou",18,9891298,31209,824274.8333,5733,5733,10,14.55,2760,2.599,1786.12,"格盟集团公司",2010,"忻州市神池县","shenchibayeliang",0,0,0,1,0,"Oct 2018",1,"fossil-fuel",0,0,0,0.263459335624284
"8881","xinzhou",18,9891298,31209,824274.8333,6234,6234,12,14.55,4450,3.376,2320.062,"格盟集团公司",2010,"忻州市神池县","shenchibayeliang",0,0,0,1,0,"Dec 2018",1,"fossil-fuel",0,0,0,0.424780450553646
"8882","xinzhou",18,9891298,31209,824274.8333,4818,4818,7,4.8,690,0.568,1184.283,"else",0,"忻州市代县","yanmenguanfengdianchang",1,0,0,0,0,"Jul 2018",1,"wind",0,0,0,0.199652777777778
"8883","xinzhou",18,9891298,31209,824274.8333,3379,3379,2,5,530,0.096,191.38,"中核集团",2015,"忻州市忻府区","caozhangguangfu",0,0,1,0,0,"Feb 2018",1,"photovoltaic",0,0,0,0.147222222222222
"8884","xinzhou",18,9891298,31209,824274.8333,4106,4106,5,14.95,2810,1.875,1254.239,"华能集团公司",2013,"忻州市神池县","taipingzhuangfengdianchang",1,0,0,0,1,"May 2018",1,"wind",0,0,0,0.261055369751022
"8885","xinzhou",18,9891298,31209,824274.8333,3538,3538,3,29.85,7020,2.238,749.785,"国电集团公司",2012,"忻州市静乐县","nanhuashanfengdianchang",1,0,0,0,1,"Mar 2018",1,"wind",0,0,0,0.326633165829146
"8886","xinzhou",18,9891298,31209,824274.8333,3214,3214,1,4.8,1030,0.103,214.2,"else",0,"忻州市代县","yanmenguanfengdianchang",1,0,0,0,0,"Jan 2018",1,"wind",0,0,0,0.298032407407407
"8887","xinzhou",18,9891298,31209,824274.8333,3703,3703,3,4.95,760,0.325,656.614,"else",0,"忻州市宁武县","xiejiapingfengdianchang",1,0,0,0,0,"Mar 2018",1,"wind",0,0,0,0.21324354657688
"8888","xinzhou",18,9891298,31209,824274.8333,5890,5890,11,4.95,750,1.015,2049.89,"国电集团公司",2015,"忻州市岢岚县","kelantuoling",0,0,0,1,1,"Nov 2018",1,"fossil-fuel",0,0,0,0.21043771043771
"8889","xinzhou",18,9891298,31209,824274.8333,5649,5649,10,9.9,1480,1.505,1520,"华能集团公司",2014,"忻州市繁峙县","fansihanzhuang",0,0,0,1,1,"Oct 2018",1,"fossil-fuel",0,0,0,0.207631874298541
"8890","xinzhou",18,9891298,31209,824274.8333,4071,4071,5,15,2270,1.643,1095.262,"国家能源集团",2014,"忻州市静乐县","shuangjingfengdianchang",1,0,0,0,1,"May 2018",1,"wind",0,0,0,0.210185185185185
"8891","xinzhou",18,9891298,31209,824274.8333,4343,4343,6,15,1520,1.794,1196.324,"国家能源集团",2014,"忻州市静乐县","shuangjingfengdianchang",1,0,0,0,1,"Jun 2018",1,"wind",0,0,0,0.140740740740741
"8892","xinzhou",18,9891298,31209,824274.8333,6069,6069,11,4.95,440,0.616,1244.21,"else",0,"忻州市静乐县","jingyuesuopo",0,0,0,1,0,"Nov 2018",1,"fossil-fuel",0,0,0,0.123456790123457
"8893","xinzhou",18,9891298,31209,824274.8333,4519,4519,6,10,230,0.113,112.954,"航天机电",2017,"忻州市忻府区","hangxinguangfu",0,0,1,0,0,"Jun 2018",1,"photovoltaic",0,0,0,0.0319444444444444
